"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Gene"
-0.51423046055774,4.31294262891071,-3.97647255879997,8.89898836052694e-05,0.0116047276190546,1.24098311261753,"8714_at","8714_at"
0.291252768514503,5.26208491085357,3.97426410714737,8.97750344184905e-05,0.0116047276190546,1.23314754657932,"11188_at","11188_at"
0.457341526691979,2.22253474044643,3.97084227068537,9.10045751396356e-05,0.0116047276190546,1.22101453132126,"779_at","779_at"
0.319283864460486,3.10950622347143,3.97049435082465,9.11304820697828e-05,0.0116047276190546,1.21978140999292,"816_at","816_at"
0.253647662103032,4.65663663072857,3.96889756182589,9.17104604913167e-05,0.0116047276190546,1.21412319142261,"5524_at","5524_at"
0.167794339623966,1.88686915315,3.9688682792011,9.1721129047857e-05,0.0116047276190546,1.21401944736334,"285175_at","285175_at"
0.437968880764459,4.9674389969,3.96795577364159,9.20541738974915e-05,0.0116047276190546,1.21078691400875,"4915_at","4915_at"
0.346844815252577,3.02224784086429,3.96788779736115,9.20790296745161e-05,0.0116047276190546,1.21054613575053,"100287902_at","100287902_at"
0.592554176446312,6.63045376582143,3.96556673205829,9.29315695325854e-05,0.0116047276190546,1.2023269053119,"25805_at","25805_at"
0.421748917600263,2.99278487086429,3.9653059605141,9.30278192787314e-05,0.0116047276190546,1.20140374205674,"56967_at","56967_at"
0.16997421054291,6.25103472586429,3.96439371326014,9.33652713575156e-05,0.0116047276190546,1.19817469893181,"25771_at","25771_at"
0.175118819288667,8.38755480475714,3.96417190160972,9.34474978314931e-05,0.0116047276190546,1.19738966127805,"29927_at","29927_at"
-0.805241461545055,3.40883613524643,-3.96071690378896,9.47371890625233e-05,0.0117080520318718,1.18516673906892,"28814_at","28814_at"
-0.206328669724913,6.12204951654643,-3.95838142806959,9.56185343421586e-05,0.011717514047158,1.17690976844474,"2035_at","2035_at"
0.392654464422787,8.29480105389643,3.95808796807446,9.57298270602776e-05,0.011717514047158,1.17587255956582,"6383_at","6383_at"
0.559460763988149,4.700767793875,3.95663614702842,9.62822317266982e-05,0.0117271273296197,1.17074222888671,"167691_at","167691_at"
-0.257554461958669,5.99958000501429,-3.95547766642788,9.6725192187857e-05,0.0117271273296197,1.16664968078407,"1052_at","1052_at"
0.429106842747783,7.59600578809286,3.94948203218195,9.90487848344167e-05,0.0119105276790959,1.14548600313558,"595_at","595_at"
0.492352553961111,7.45343867234643,3.94660111271438,0.000100184028934915,0.0119105276790959,1.13532694245119,"667_at","667_at"
0.229968893701329,4.77284596243929,3.94627464923048,0.000100313450010925,0.0119105276790959,1.1341761414387,"11253_at","11253_at"
